account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
584,5153,32,Salary,2019-05-17,363361,Active
585,597,3,Savings,2023-01-26,392772,Dormant
586,1123,103,Salary,2024-02-02,435948,Active
587,597,97,Salary,2022-06-25,148876,Closed
588,4022,107,Savings,2022-06-06,275948,Dormant
589,4386,43,Savings,2018-01-14,33805,Active
590,605,40,Savings,2018-04-13,157506,Active
591,3880,101,Salary,2021-02-10,203885,Active
592,5826,118,Current,2020-04-13,425659,Active
593,5495,93,Salary,2020-03-12,57865,Active
594,2228,112,Savings,2017-09-11,279569,Active
595,1448,17,Current,2023-11-02,310805,Active
596,1603,25,Salary,2023-07-27,424636,Active
597,4803,91,Savings,2019-01-15,311013,Dormant
598,5535,27,Savings,2021-02-06,376664,Active
599,5031,48,Salary,2019-07-30,276882,Dormant
600,3188,109,Savings,2018-12-29,495268,Active
601,4453,104,Current,2022-01-28,367331,Active
602,2717,88,Salary,2022-04-07,166642,Active
603,1432,108,Salary,2020-08-09,188853,Active
604,3666,68,Current,2023-05-29,247310,Active
605,4708,91,Savings,2023-11-25,215594,Closed
606,3582,20,Current,2023-08-27,455952,Active
607,1135,35,Salary,2022-08-03,382079,Active
608,3746,86,Savings,2016-02-10,109027,Active
609,183,28,Salary,2020-01-30,445619,Active
610,5950,11,Salary,2016-02-14,204577,Active
611,1963,2,Salary,2020-04-17,287686,Closed
612,5564,120,Current,2020-11-24,301766,Active
613,2466,112,Salary,2021-12-02,359958,Active
614,5391,22,Savings,2018-03-06,175243,Active
615,1510,25,Savings,2021-01-27,8539,Active
616,1306,108,Current,2022-12-16,45956,Active
617,4950,31,Savings,2019-01-11,380074,Active
618,1901,32,Savings,2020-10-23,187107,Active
619,1381,43,Current,2017-10-31,436873,Active
620,4218,49,Savings,2019-09-30,438492,Active
621,5080,59,Salary,2018-03-20,170550,Active
622,5402,67,Savings,2016-07-14,472623,Closed
623,4039,66,Savings,2020-08-13,306260,Active
624,3004,85,Salary,2023-04-12,349119,Dormant
625,2284,118,Current,2023-02-12,139411,Active
626,191,6,Salary,2023-01-28,498967,Active
627,3973,13,Current,2021-02-16,131855,Active
628,4063,102,Salary,2023-05-14,203570,Dormant
629,1506,53,Salary,2022-02-15,43768,Active
630,5427,58,Savings,2021-08-17,319542,Active
631,4948,4,Savings,2024-01-06,112972,Active
632,4769,67,Current,2022-08-11,270052,Active
633,2828,69,Savings,2023-03-18,183144,Active
634,2965,101,Savings,2018-09-05,246896,Dormant
635,4170,15,Current,2018-07-03,355568,Closed
636,3877,76,Salary,2020-01-05,417260,Active
637,4575,114,Savings,2022-08-20,237144,Dormant
638,4920,52,Savings,2020-11-16,355882,Dormant
639,276,45,Savings,2023-03-17,60544,Active
640,979,56,Savings,2018-02-12,221005,Active
641,3514,64,Savings,2017-09-29,44260,Active
642,957,101,Salary,2024-03-01,429812,Active
643,3534,21,Savings,2020-04-23,62626,Active
644,5401,7,Current,2018-07-25,483182,Active
645,5148,4,Savings,2021-11-08,158579,Active
646,1563,61,Salary,2020-07-02,321270,Dormant
647,5896,107,Savings,2023-05-29,51492,Active
648,5090,38,Salary,2018-07-13,287654,Active
649,518,104,Savings,2020-03-06,298009,Active
650,5324,115,Savings,2020-01-04,177959,Active
651,4584,60,Current,2017-02-22,43938,Dormant
652,330,66,Salary,2022-05-09,285628,Active
653,3280,56,Current,2022-01-10,432969,Active
654,5062,38,Savings,2019-01-06,334756,Dormant
655,5157,114,Salary,2016-12-18,261088,Active
656,5583,30,Salary,2017-01-15,41464,Active
657,3674,11,Savings,2018-09-14,494993,Active
658,712,2,Salary,2019-07-13,76149,Active
659,4827,17,Current,2017-10-12,312555,Closed
660,4871,56,Savings,2016-01-25,258308,Active
661,2431,76,Savings,2020-05-28,366587,Active
662,847,54,Savings,2019-03-06,123691,Closed
663,3132,61,Savings,2016-01-18,316923,Active
664,5108,98,Savings,2016-09-23,188129,Active
665,1051,105,Salary,2018-11-22,442708,Active
666,1359,65,Salary,2019-03-13,373755,Dormant
667,3319,58,Current,2017-02-26,380270,Dormant
668,1697,76,Salary,2018-01-27,76950,Active
669,4038,62,Salary,2016-01-30,431455,Closed
670,5562,120,Current,2016-05-12,483020,Active
671,2084,15,Savings,2019-06-28,301956,Active
672,4189,3,Current,2019-07-20,468154,Active
673,626,39,Salary,2021-04-12,398315,Active
674,708,32,Savings,2021-12-19,317964,Active
675,3972,80,Salary,2021-12-05,387689,Active
676,2023,36,Savings,2021-08-06,154918,Active
677,1942,69,Current,2023-05-22,219488,Active
678,5339,51,Current,2022-11-27,287902,Active
679,1363,27,Savings,2022-02-25,101581,Closed
680,544,9,Salary,2018-10-02,328155,Active
681,1138,49,Savings,2023-07-27,430262,Active
682,122,21,Salary,2023-06-01,233226,Dormant
683,4363,73,Current,2020-12-26,295263,Active
684,4739,99,Savings,2022-10-17,282543,Dormant
685,4833,115,Current,2023-05-10,317456,Closed
686,1116,44,Current,2017-10-29,496650,Dormant
687,2502,40,Current,2017-10-21,176425,Closed
688,5622,118,Current,2016-12-16,414819,Active
689,1971,43,Savings,2022-06-21,493269,Active
690,3682,75,Savings,2019-12-26,420081,Active
691,3004,2,Salary,2023-04-05,24148,Dormant
692,1718,6,Salary,2018-03-30,62378,Active
693,4815,49,Savings,2020-07-13,492175,Dormant
694,4131,104,Current,2019-12-06,23695,Active
695,2044,114,Current,2019-10-20,293344,Active
696,1524,9,Salary,2017-08-28,474017,Active
697,4292,26,Salary,2019-07-24,282097,Closed
698,876,20,Salary,2018-05-26,317514,Active
699,1994,113,Salary,2019-03-13,286962,Active
700,1877,33,Salary,2019-01-27,294903,Active
701,431,25,Savings,2023-06-03,139794,Active
702,4453,70,Savings,2018-12-22,431176,Active
703,5220,101,Salary,2020-09-08,85085,Active
704,3984,76,Current,2019-07-25,124640,Dormant
705,5038,13,Salary,2023-05-17,60862,Active
706,1559,62,Savings,2020-04-22,19951,Active
707,5549,56,Salary,2016-10-04,300543,Active
708,5528,107,Savings,2018-10-24,434203,Active
709,678,55,Salary,2022-11-06,309432,Active
710,1691,92,Salary,2019-08-14,267747,Active
711,755,102,Savings,2017-11-05,106679,Active
712,24,106,Salary,2016-05-31,456875,Active
713,2839,119,Salary,2019-03-05,423352,Active
714,2707,16,Current,2022-11-18,252778,Active
715,2665,10,Salary,2016-12-08,34307,Active
716,1430,84,Salary,2021-08-12,114190,Active
717,1692,13,Savings,2018-11-08,166029,Active
718,2913,110,Savings,2018-10-08,392160,Active
719,2235,95,Salary,2021-11-06,105196,Active
720,702,31,Salary,2023-05-07,102973,Active
721,1477,54,Savings,2019-09-20,91896,Closed
722,2327,61,Current,2018-07-26,33920,Active
723,4208,32,Salary,2021-07-30,260073,Active
724,3951,2,Current,2016-04-25,91437,Active
725,5699,31,Salary,2018-03-13,319618,Active
726,2374,35,Current,2021-06-01,211641,Active
727,5297,102,Current,2019-05-05,345349,Active
728,1806,85,Current,2019-05-19,466702,Active
729,4795,77,Current,2022-01-12,481061,Active
730,4444,71,Salary,2018-04-20,151836,Closed
731,1040,41,Current,2018-09-09,332567,Active
732,2091,27,Salary,2021-07-10,287839,Active
733,1988,44,Current,2020-05-15,248772,Dormant
734,4460,71,Current,2017-03-03,162981,Active
735,2711,112,Salary,2019-09-09,482505,Active
736,2022,25,Salary,2018-08-10,426260,Active
737,67,96,Current,2016-08-07,92285,Closed
738,3127,53,Savings,2023-07-03,293032,Active
739,536,18,Savings,2023-03-20,130058,Active
740,2595,17,Current,2021-11-29,24429,Active
741,5302,92,Salary,2019-06-25,227358,Active
742,4284,84,Savings,2022-09-15,330482,Active
743,2144,79,Current,2023-11-16,473116,Active
744,1098,52,Salary,2017-02-18,432199,Active
745,1679,98,Savings,2019-01-30,236725,Closed
746,5658,13,Savings,2022-01-05,488237,Active
747,1813,108,Savings,2021-04-03,349844,Active
748,1371,43,Savings,2019-02-21,61659,Active
749,1003,100,Salary,2020-06-01,208220,Dormant
750,3067,81,Current,2019-02-08,460108,Closed
751,4738,53,Savings,2022-01-17,170371,Active
752,5064,60,Current,2020-06-15,201093,Active
753,2756,40,Savings,2020-10-04,460814,Active
754,2040,40,Current,2021-05-18,154993,Active
755,461,8,Current,2023-08-05,176643,Active
756,5656,7,Savings,2021-01-11,305560,Active
757,4644,83,Current,2017-08-11,280370,Active
758,1952,43,Salary,2023-04-10,195660,Active
759,3755,85,Current,2020-10-01,411036,Active
760,3977,20,Salary,2019-04-29,35569,Active
761,5756,99,Current,2023-01-10,194948,Dormant
762,1206,73,Current,2021-03-04,308853,Active
763,2090,102,Savings,2021-05-04,338226,Active
764,3980,9,Savings,2017-02-10,346718,Active
765,23,98,Salary,2020-08-13,97461,Dormant
766,4849,30,Salary,2020-08-31,263119,Active
767,1643,9,Current,2018-01-25,338578,Active
768,4466,28,Salary,2022-06-15,412853,Active
769,979,24,Salary,2021-05-08,104547,Active
770,1936,94,Current,2023-02-25,490675,Active
771,763,24,Salary,2017-03-16,210751,Active
772,5695,19,Current,2020-08-19,186926,Active
773,5104,101,Salary,2017-01-16,315964,Active
774,3765,13,Current,2017-06-06,443078,Dormant
775,1581,69,Salary,2016-11-30,485027,Closed
776,3855,111,Savings,2019-02-21,262960,Active
777,4336,100,Salary,2021-05-18,424367,Closed
778,5526,53,Salary,2022-06-23,401383,Active
779,3298,114,Current,2022-01-17,337373,Active
780,3745,38,Savings,2021-07-03,480113,Active
781,2672,97,Current,2016-12-30,459718,Active
782,357,4,Savings,2019-05-07,412473,Active
783,5502,97,Savings,2022-02-22,83668,Active
784,4843,69,Current,2017-03-11,286996,Closed
785,4380,111,Salary,2024-01-07,8940,Active
786,3851,104,Salary,2016-06-17,238755,Dormant
787,1093,114,Savings,2020-12-07,137856,Active
788,5556,43,Savings,2020-10-27,487794,Active
789,1725,50,Current,2022-01-14,380038,Active
790,1066,36,Current,2017-07-22,78540,Active
791,1030,119,Savings,2021-07-28,235819,Dormant
792,2843,20,Current,2019-05-08,437494,Active
793,4424,19,Savings,2019-02-11,136039,Dormant
794,4773,104,Salary,2020-01-26,398547,Dormant
795,2326,41,Savings,2019-03-13,459550,Closed
796,4312,25,Savings,2020-08-23,284992,Active
797,800,74,Savings,2022-12-02,243275,Active
798,4754,86,Salary,2016-03-30,304927,Active
799,430,12,Current,2021-05-27,90446,Dormant
800,5873,52,Salary,2022-07-21,224074,Active
801,2900,38,Savings,2022-01-11,396412,Active
802,5398,51,Salary,2022-01-17,269455,Active
803,5091,100,Salary,2023-02-25,368030,Active
804,2185,111,Salary,2019-01-10,47627,Active
805,2991,61,Savings,2020-04-06,227505,Active
806,3352,35,Savings,2020-04-22,172523,Dormant
807,654,108,Savings,2018-09-23,69916,Closed
808,2312,2,Current,2022-03-26,260332,Active
809,5435,46,Savings,2019-06-03,52895,Dormant
810,2295,38,Salary,2022-10-17,32818,Closed
811,5659,98,Savings,2020-03-16,412447,Dormant
812,5302,32,Savings,2023-10-03,499754,Active
813,3830,114,Salary,2021-01-10,63140,Active
814,5310,11,Salary,2020-02-18,283534,Active
815,5567,25,Savings,2018-05-15,75830,Active
816,3187,26,Salary,2023-03-12,175656,Active
817,3217,40,Salary,2023-01-06,445247,Active
818,5608,58,Current,2022-11-14,437831,Closed
819,669,72,Savings,2022-09-06,429778,Active
820,1421,22,Savings,2022-06-04,19083,Active
821,2212,103,Savings,2023-03-11,65187,Dormant
822,3064,58,Salary,2018-01-26,180139,Active
823,2883,63,Salary,2021-03-12,310389,Active
824,5533,11,Savings,2019-01-12,99309,Active
825,5247,76,Current,2020-12-17,403486,Active
826,2614,35,Current,2018-08-24,322197,Active
827,4814,71,Savings,2016-05-11,290173,Active
828,5567,96,Savings,2022-06-21,42884,Active
829,1592,1,Salary,2016-03-20,176194,Active
830,404,102,Salary,2021-01-29,197672,Closed
831,2385,119,Salary,2022-03-24,359654,Active
832,3421,85,Current,2022-01-03,100133,Active
833,2267,109,Salary,2018-12-26,330551,Active
834,1583,33,Savings,2022-07-31,31377,Active
835,3548,55,Salary,2016-01-23,279795,Active
836,3666,73,Savings,2021-03-30,448939,Active
837,2902,116,Salary,2021-05-07,413551,Active
838,3924,17,Salary,2021-12-09,491949,Active
839,5420,30,Savings,2024-02-26,406372,Active
840,2699,21,Salary,2021-06-28,273897,Active
841,520,31,Savings,2021-03-14,44645,Active
842,239,36,Salary,2024-03-09,200363,Dormant
843,2303,57,Savings,2021-12-02,465515,Active
844,4368,79,Savings,2020-02-28,496481,Active
845,5759,1,Salary,2023-08-27,272121,Dormant
846,1163,33,Savings,2021-02-02,150346,Active
847,5136,7,Savings,2021-08-22,74921,Active
848,1277,4,Savings,2019-06-19,360358,Active
849,2353,31,Current,2016-02-15,48462,Dormant
850,4286,17,Savings,2016-08-04,138615,Dormant
851,4416,111,Current,2022-07-30,436305,Active
852,3528,89,Current,2016-04-28,380926,Active
853,4773,54,Savings,2019-11-19,10030,Active
854,2263,103,Salary,2022-02-12,126825,Active
855,4303,119,Savings,2021-01-05,7253,Dormant
856,1735,13,Salary,2019-05-28,329358,Dormant
857,936,105,Salary,2021-08-20,136555,Active
858,5664,50,Current,2022-09-26,209671,Active
859,3729,77,Current,2017-12-01,227304,Active
860,836,99,Current,2018-12-19,318707,Active
861,3267,39,Current,2018-07-31,7039,Active
862,5964,62,Savings,2018-03-17,143075,Dormant
863,3824,97,Salary,2023-04-22,11855,Active
864,5358,73,Current,2023-04-27,32950,Dormant
865,1976,119,Savings,2023-01-28,166671,Active
866,3373,78,Current,2018-11-21,315093,Active
867,5580,83,Current,2023-10-17,177427,Active
868,5156,5,Current,2020-01-03,35284,Active
869,385,25,Salary,2017-03-25,472504,Active
870,1980,62,Salary,2023-05-24,390495,Closed
871,5136,77,Salary,2016-09-01,274006,Closed
872,3867,119,Salary,2020-03-07,235509,Active
873,793,72,Savings,2016-05-29,463470,Active
874,3003,91,Current,2016-09-05,20456,Active
875,799,11,Salary,2020-12-31,58520,Closed
876,4915,67,Current,2020-04-29,486180,Active
877,2983,96,Salary,2019-03-03,380638,Active
878,4291,6,Salary,2020-01-28,483167,Active
879,2231,33,Salary,2020-01-10,473178,Active
880,152,81,Savings,2023-05-08,253568,Active
881,1736,65,Current,2017-11-03,483297,Active
882,5416,78,Salary,2022-07-15,145976,Active
883,2671,57,Salary,2016-01-05,97106,Active
884,1383,106,Current,2018-09-07,282778,Active
885,3058,27,Savings,2022-09-10,7193,Active
886,3360,17,Current,2023-09-22,215346,Active
887,5731,32,Savings,2019-09-04,270178,Active
888,707,62,Salary,2019-07-15,473268,Closed
889,2144,108,Salary,2019-06-11,55145,Active
890,4887,9,Savings,2021-08-09,220979,Active
891,4348,112,Salary,2021-03-15,123342,Active
892,718,73,Salary,2021-09-22,199141,Active
893,3432,80,Salary,2019-06-26,424339,Closed
894,1757,71,Savings,2017-02-01,420547,Closed
895,1071,51,Current,2019-04-12,66841,Dormant
896,5457,52,Salary,2018-11-26,116888,Active
897,5504,107,Savings,2020-02-05,264878,Active
898,3881,8,Savings,2017-06-23,413132,Active
899,2693,67,Savings,2022-10-04,497526,Active
900,4517,109,Salary,2018-11-29,403999,Dormant
901,1531,11,Current,2021-08-12,496245,Active
902,926,50,Current,2018-09-12,347421,Active
903,5164,35,Salary,2020-10-13,194996,Closed
904,2490,34,Savings,2022-01-23,103178,Active
905,2911,20,Salary,2020-09-07,73159,Active
906,4439,56,Savings,2017-04-05,379744,Active
907,5592,118,Salary,2023-06-22,270896,Active
908,830,8,Savings,2021-03-25,118060,Active
909,1212,57,Current,2019-12-03,13731,Active
910,3278,21,Salary,2022-04-27,5675,Dormant
911,3741,79,Salary,2020-12-24,230474,Active
912,4906,65,Current,2020-05-25,103037,Active
913,3090,110,Current,2017-10-02,174280,Active
914,1437,114,Salary,2016-02-21,317571,Active
915,3051,59,Current,2023-07-19,403423,Active
916,3008,94,Salary,2023-07-31,394930,Active
917,5135,43,Current,2019-03-07,87102,Active
918,3599,73,Current,2022-04-21,114461,Dormant
919,494,6,Salary,2022-03-22,245629,Active
920,5085,29,Savings,2022-11-24,242076,Dormant
921,3843,113,Current,2023-03-23,359178,Active
922,5698,26,Savings,2019-07-02,185080,Closed
923,5104,101,Salary,2019-04-07,487407,Active
924,2501,113,Savings,2019-06-17,93542,Closed
925,4419,38,Salary,2020-02-21,416535,Active
926,114,70,Current,2019-10-13,255462,Closed
927,5548,118,Savings,2016-12-17,457071,Active
928,4824,60,Current,2016-04-03,98632,Active
929,517,17,Salary,2018-04-15,252636,Active
930,5730,93,Current,2017-11-09,207177,Active
931,4179,33,Salary,2020-01-02,198315,Active
932,5493,116,Savings,2021-07-05,435484,Active
933,639,77,Current,2019-01-21,263556,Active
934,4610,88,Salary,2018-02-10,171914,Dormant
935,3816,52,Salary,2023-06-15,403779,Active
936,234,48,Current,2021-08-02,412131,Active
937,1016,17,Salary,2016-06-20,490099,Active
938,1457,38,Savings,2017-11-11,354115,Dormant
939,4348,62,Salary,2017-06-26,289191,Active
940,3182,11,Salary,2022-07-20,487618,Active
941,3748,25,Savings,2021-10-29,449401,Active
942,4461,42,Savings,2016-01-19,79010,Active
943,1168,4,Current,2022-01-15,140025,Closed
944,730,22,Savings,2016-06-08,112226,Active
945,2941,92,Savings,2021-07-08,398834,Dormant
946,5647,56,Savings,2018-12-01,147625,Active
947,3461,8,Current,2018-01-23,82247,Active
948,5971,13,Salary,2023-03-13,405290,Active
949,1886,84,Savings,2021-12-21,464516,Dormant
950,4208,33,Salary,2022-08-06,391656,Active
951,728,79,Current,2022-11-25,103032,Dormant
952,3008,116,Current,2022-12-21,211891,Active
953,3793,87,Savings,2018-06-17,382018,Active
954,2433,96,Current,2019-10-26,227495,Closed
955,2776,1,Savings,2023-04-11,201276,Active
956,797,29,Salary,2016-01-16,392335,Active
957,3430,97,Savings,2016-09-26,129593,Active
958,3756,78,Savings,2022-11-25,16067,Active
959,1606,49,Savings,2020-01-17,34249,Active
960,830,89,Current,2021-05-15,497181,Active
961,4914,31,Current,2023-07-10,174417,Dormant
962,2042,38,Salary,2021-02-06,481712,Active
963,5916,21,Savings,2023-08-17,490214,Active
964,2789,90,Current,2021-10-17,190582,Active
965,4758,75,Current,2021-06-07,159783,Active
966,3920,14,Current,2019-05-14,350308,Active
967,943,70,Savings,2023-09-21,416246,Active
968,2382,65,Current,2016-12-06,39162,Active
969,4087,105,Current,2023-04-12,29546,Dormant
970,2055,41,Current,2017-01-30,303382,Active
971,4032,59,Current,2019-06-03,382050,Active
972,3971,79,Salary,2016-05-23,9654,Dormant
973,3450,105,Current,2017-10-23,36360,Closed
974,2587,77,Current,2022-02-17,83965,Active
975,3947,115,Savings,2022-08-23,9165,Closed
976,5534,58,Savings,2023-08-29,499888,Active
977,3813,4,Current,2017-03-06,323687,Active
978,3908,12,Current,2021-07-24,128833,Active
979,513,20,Salary,2022-08-29,64676,Active
980,5211,98,Savings,2017-10-14,18654,Active
981,751,72,Salary,2017-12-01,376966,Active
982,180,30,Savings,2017-11-08,110910,Active
983,1509,1,Savings,2021-12-14,377377,Active
984,492,54,Savings,2022-02-24,165606,Active
985,945,77,Salary,2023-05-10,218679,Active
986,3363,109,Current,2023-06-10,185552,Active
987,5054,98,Savings,2022-05-20,118477,Dormant
988,5031,13,Salary,2022-11-08,47261,Dormant
989,2865,43,Savings,2017-02-20,2217,Active
990,5693,18,Savings,2017-12-04,368742,Closed
991,3925,2,Salary,2022-11-03,175369,Active
992,1592,42,Salary,2023-09-03,450635,Active
993,3691,34,Savings,2016-06-24,232663,Closed
994,1102,114,Savings,2020-12-07,422075,Active
995,5770,81,Savings,2016-08-20,358210,Active
996,4744,25,Savings,2019-05-17,115457,Active
997,3620,25,Current,2019-03-10,99907,Active
998,928,113,Savings,2016-08-12,317209,Active
999,2679,64,Current,2021-09-13,304795,Active
1000,2354,32,Savings,2019-09-30,80827,Closed
1001,803,94,Savings,2023-10-09,353803,Active
1002,2781,67,Current,2023-03-04,210993,Active
1003,2902,54,Current,2018-01-20,10067,Closed
1004,4283,115,Current,2022-12-23,94405,Active
1005,313,70,Savings,2019-02-19,4817,Active
1006,1068,4,Salary,2016-12-14,77643,Active
1007,5521,14,Savings,2018-10-06,340371,Dormant
1008,13,112,Current,2017-07-26,177339,Closed
1009,3506,24,Salary,2016-03-08,193088,Dormant
1010,2080,84,Salary,2023-09-29,45913,Active
1011,699,41,Savings,2017-02-23,266948,Closed
