transaction_id,account_id,transaction_date,transaction_type,channel,amount
606,6832,2024-05-19,Credit,NEFT,42154
607,7865,2024-08-12,Debit,ATM,23331
608,66,2024-02-27,Debit,ATM,71827
609,3617,2024-11-28,Debit,ATM,40199
610,5458,2023-11-27,Credit,Cash,4587
611,3385,2024-10-22,Debit,NEFT,16242
612,2222,2023-02-18,Debit,Card,37849
613,7750,2023-02-01,Credit,UPI,80759
614,4037,2023-02-24,Credit,ATM,34661
615,7470,2023-09-05,Debit,ATM,61275
616,4385,2024-08-12,Debit,Cash,2117
617,1495,2023-04-20,Debit,IMPS,84284
618,1628,2024-11-12,Credit,UPI,69172
619,4795,2024-05-12,Credit,IMPS,38318
620,7013,2024-09-18,Credit,IMPS,11863
621,3224,2023-11-16,Debit,NEFT,47732
622,3441,2024-08-11,Debit,IMPS,13537
623,2036,2024-06-06,Credit,IMPS,29982
624,2204,2023-08-25,Debit,UPI,26299
625,1122,2023-08-10,Debit,UPI,26319
626,3256,2023-06-02,Debit,IMPS,52843
627,2306,2023-12-12,Credit,NEFT,6724
628,1365,2024-12-23,Debit,NEFT,96045
629,7080,2023-08-09,Credit,ATM,21315
630,3867,2023-01-15,Debit,NEFT,87754
631,5430,2023-06-01,Debit,ATM,1243
632,4009,2024-08-11,Credit,ATM,78396
633,7426,2023-10-03,Debit,Card,58768
634,7551,2024-04-17,Credit,Card,69396
635,2848,2023-09-30,Credit,Card,14809
636,7850,2023-11-26,Debit,NEFT,88389
637,5088,2023-09-15,Credit,NEFT,810
638,660,2023-03-14,Credit,NEFT,57686
639,4389,2024-12-15,Debit,IMPS,15729
640,839,2023-07-06,Debit,Cash,22459
641,6266,2024-07-06,Debit,Cash,14074
642,1146,2024-06-19,Debit,Cash,45676
643,3089,2023-08-09,Credit,ATM,61381
644,6128,2023-08-24,Debit,UPI,26538
645,4530,2024-08-03,Credit,UPI,74249
646,806,2024-04-09,Credit,Cash,91283
647,7148,2024-11-01,Debit,NEFT,64184
648,6922,2024-08-20,Debit,IMPS,6946
649,2423,2023-07-23,Credit,NEFT,1464
650,5358,2024-03-10,Debit,Cash,41115
651,2991,2024-02-08,Debit,UPI,36581
652,735,2024-05-24,Debit,ATM,87232
653,5968,2023-02-27,Credit,ATM,21214
654,1533,2023-10-19,Credit,ATM,89575
655,2667,2023-04-12,Credit,UPI,92596
656,6131,2023-06-03,Credit,Card,53984
657,1828,2024-12-18,Debit,ATM,8907
658,6530,2023-02-21,Debit,NEFT,28523
659,6116,2023-09-19,Credit,UPI,61873
660,6386,2023-11-11,Debit,ATM,59174
661,4981,2023-05-08,Debit,Cash,15371
662,6898,2023-03-08,Credit,ATM,71170
663,5519,2024-08-12,Debit,UPI,99162
664,708,2023-03-06,Credit,NEFT,66613
665,4479,2024-03-19,Debit,ATM,9482
666,4726,2023-09-21,Credit,IMPS,78719
667,5744,2024-12-17,Credit,Cash,76043
668,5543,2023-03-13,Debit,ATM,27755
669,7353,2023-05-18,Credit,NEFT,90420
670,4997,2023-05-08,Debit,Card,49288
671,1359,2023-05-31,Debit,Card,63872
672,8666,2023-02-16,Debit,Cash,65304
673,5796,2024-07-07,Credit,Cash,67627
674,7042,2023-01-25,Credit,ATM,82691
675,256,2023-01-17,Credit,Cash,24415
676,5389,2023-03-20,Credit,Card,87681
677,7869,2024-01-03,Debit,NEFT,37213
678,5976,2023-04-24,Debit,Card,77492
679,1261,2023-04-24,Credit,ATM,94072
680,2139,2023-12-08,Debit,Card,46600
681,2507,2024-06-14,Credit,Card,26747
682,6329,2023-11-03,Credit,ATM,94233
683,6386,2023-03-15,Credit,IMPS,73602
684,8773,2023-03-11,Credit,ATM,44322
685,4130,2023-06-24,Debit,UPI,96076
686,6986,2024-10-10,Credit,Cash,30299
687,6559,2024-07-04,Debit,IMPS,97034
688,348,2023-06-30,Debit,UPI,93370
689,8708,2024-12-24,Debit,NEFT,42195
690,1264,2023-07-01,Debit,Cash,43320
691,4573,2024-10-25,Credit,IMPS,53199
692,7325,2023-08-05,Credit,IMPS,52042
693,5180,2024-08-31,Credit,Card,44031
694,8188,2024-09-08,Debit,UPI,44207
695,1206,2024-02-26,Credit,UPI,8591
696,8610,2024-11-23,Debit,Card,64535
697,8981,2023-06-24,Credit,Card,41121
698,4514,2024-11-30,Debit,Cash,42309
699,2748,2024-12-10,Credit,UPI,8660
700,1270,2024-09-19,Debit,UPI,97269
701,7728,2023-01-08,Credit,ATM,59902
702,8319,2024-07-22,Credit,ATM,81507
703,2379,2023-06-04,Debit,Card,65822
704,5690,2023-11-23,Credit,Cash,39349
705,1291,2023-11-12,Debit,NEFT,38406
706,59,2024-11-16,Credit,ATM,31798
707,4095,2023-12-04,Credit,Cash,41401
708,7995,2023-09-22,Credit,IMPS,22865
709,4806,2023-08-26,Credit,NEFT,66452
710,2438,2023-04-10,Debit,ATM,69177
711,2380,2024-01-28,Credit,IMPS,88974
712,7319,2023-04-05,Debit,IMPS,49679
713,5195,2024-12-10,Debit,IMPS,52611
714,8319,2024-03-01,Debit,Cash,45979
715,8832,2024-02-09,Credit,ATM,34126
716,8004,2023-01-11,Debit,ATM,84275
717,5088,2023-09-18,Credit,UPI,28629
718,1545,2023-05-23,Credit,UPI,93415
719,2343,2024-03-07,Credit,IMPS,14221
720,8178,2024-06-30,Credit,NEFT,37042
721,3733,2023-05-27,Credit,NEFT,47039
722,8218,2023-11-08,Debit,Card,27802
723,3557,2023-10-03,Credit,Card,50045
724,804,2024-06-18,Credit,UPI,73325
725,96,2024-04-19,Debit,Card,11490
726,6910,2024-02-14,Debit,IMPS,43552
727,3749,2024-11-17,Credit,Card,8397
728,3668,2024-08-26,Debit,Card,54920
729,1821,2024-01-24,Debit,IMPS,6957
730,4723,2023-08-21,Debit,Cash,92210
731,4017,2023-06-10,Credit,UPI,6223
732,8065,2024-08-02,Credit,Card,79144
733,2363,2024-01-08,Credit,IMPS,37462
734,1961,2023-03-18,Debit,IMPS,65955
735,874,2024-01-17,Debit,Cash,9621
736,3095,2023-11-30,Debit,Cash,66316
737,7143,2024-11-11,Debit,Cash,60565
738,7635,2023-10-21,Credit,Card,1515
739,2039,2023-09-15,Debit,IMPS,55657
740,340,2023-02-10,Credit,NEFT,80463
741,7146,2023-06-06,Credit,ATM,40452
742,3322,2023-04-19,Debit,Card,59434
743,408,2024-06-18,Debit,UPI,36200
744,8141,2024-08-31,Credit,IMPS,52714
745,5675,2023-03-29,Credit,ATM,77807
746,5160,2023-09-19,Debit,Card,99671
747,2162,2024-08-23,Debit,Cash,67761
748,1614,2023-09-14,Debit,Card,35545
749,7197,2024-11-04,Credit,Cash,57940
750,3086,2023-10-03,Credit,NEFT,70614
751,910,2024-08-15,Credit,ATM,70154
752,1876,2023-07-23,Credit,Card,55960
753,18,2024-03-11,Debit,Card,33531
754,5681,2024-08-17,Debit,NEFT,34335
755,3558,2023-03-29,Debit,NEFT,97266
756,5244,2023-08-28,Credit,Card,61712
757,1861,2023-06-28,Debit,Card,77036
758,3043,2024-12-10,Debit,NEFT,20826
759,8592,2024-11-22,Debit,Cash,45562
760,1458,2024-12-14,Debit,IMPS,18869
761,2666,2023-01-03,Credit,Card,26501
762,1485,2024-07-12,Debit,NEFT,2914
763,4069,2024-01-13,Debit,IMPS,84468
764,5212,2024-03-25,Credit,Card,23590
765,868,2024-03-04,Debit,ATM,37534
766,595,2023-11-07,Credit,IMPS,70121
767,8039,2023-05-17,Credit,Cash,35360
768,3002,2024-01-08,Credit,IMPS,41304
769,5572,2023-02-11,Credit,NEFT,24404
770,3324,2024-12-21,Debit,NEFT,47913
771,4142,2024-10-28,Credit,Cash,21900
772,4242,2023-02-10,Credit,IMPS,10145
773,8650,2023-10-22,Debit,ATM,32936
774,6350,2023-02-09,Debit,ATM,89886
775,5648,2023-04-10,Debit,NEFT,23645
776,3779,2023-02-25,Credit,UPI,63797
777,7524,2023-02-18,Credit,NEFT,47672
778,5141,2023-06-09,Debit,UPI,86879
779,7160,2024-10-17,Debit,Cash,80748
780,7713,2024-06-01,Debit,Card,28338
781,3848,2024-09-01,Credit,Card,5317
782,1330,2024-07-17,Debit,UPI,25357
783,7565,2023-09-01,Credit,IMPS,96351
784,7404,2024-11-05,Credit,ATM,93172
785,3928,2024-12-10,Debit,UPI,39262
786,4367,2024-04-03,Credit,NEFT,570
787,7577,2024-05-18,Debit,ATM,51346
788,474,2024-03-25,Credit,IMPS,67581
789,3971,2023-05-11,Debit,UPI,62459
790,6693,2023-06-22,Debit,ATM,6757
791,2783,2024-03-07,Debit,Cash,21288
792,5040,2024-12-24,Debit,NEFT,53850
793,7682,2023-06-28,Debit,Card,33045
794,4291,2023-06-04,Credit,ATM,41242
795,7204,2024-09-03,Credit,IMPS,67934
796,6315,2023-07-04,Debit,Card,49819
797,2350,2023-09-23,Debit,Cash,67153
798,1027,2024-05-06,Credit,Cash,28895
799,6022,2024-12-03,Debit,Card,75050
800,8053,2024-07-03,Credit,Cash,73321
801,7568,2024-03-16,Credit,Cash,28676
802,605,2024-07-08,Debit,Cash,75196
803,8159,2024-10-08,Credit,NEFT,49160
804,1595,2023-02-16,Debit,ATM,11557
805,650,2024-07-17,Debit,IMPS,43353
806,7490,2024-10-20,Debit,NEFT,89328
807,2587,2023-03-26,Debit,Cash,91415
808,2715,2023-11-25,Credit,Card,82393
809,3587,2023-11-02,Debit,Cash,83042
810,8568,2023-01-04,Credit,ATM,33394
811,5085,2024-04-18,Debit,UPI,58765
812,2719,2024-07-02,Debit,Card,6891
813,1552,2024-02-02,Credit,UPI,29521
814,4569,2024-12-09,Credit,IMPS,80932
815,5931,2024-05-19,Debit,NEFT,8894
816,759,2023-10-01,Credit,NEFT,44437
817,190,2023-06-30,Debit,IMPS,65732
818,7344,2023-01-01,Debit,UPI,69925
819,2173,2024-01-15,Credit,NEFT,10188
820,3981,2024-08-28,Debit,UPI,10231
821,6016,2024-03-05,Credit,NEFT,98603
822,4261,2023-05-03,Debit,ATM,94119
823,3280,2023-06-08,Credit,NEFT,41677
824,1711,2024-03-04,Credit,Card,86710
825,4163,2024-07-08,Credit,Card,83992
826,2771,2023-09-18,Debit,Card,16764
827,8934,2024-05-16,Debit,IMPS,20699
828,7108,2023-05-01,Debit,Card,80895
829,3390,2024-03-02,Credit,Cash,62205
830,5723,2024-01-07,Debit,ATM,83201
831,874,2023-08-11,Debit,UPI,5117
832,8150,2024-06-10,Debit,NEFT,95627
833,6918,2023-08-19,Debit,IMPS,63959
834,6723,2023-09-27,Credit,NEFT,98695
835,6233,2024-11-27,Credit,IMPS,70990
836,274,2024-11-10,Credit,ATM,4811
837,3934,2023-10-15,Debit,UPI,70110
838,1254,2023-05-09,Debit,ATM,67546
839,1985,2024-12-13,Debit,UPI,46393
840,8127,2024-05-05,Credit,IMPS,45839
841,1265,2023-04-30,Debit,IMPS,27390
842,3475,2023-06-22,Debit,NEFT,51804
843,7285,2024-02-23,Debit,NEFT,68781
844,8435,2023-06-15,Credit,ATM,96848
845,6194,2024-05-26,Debit,IMPS,8272
846,8647,2024-12-26,Credit,NEFT,51299
847,6392,2023-10-03,Credit,Card,22504
848,5614,2023-04-22,Credit,NEFT,97436
849,7556,2024-05-29,Debit,ATM,71126
850,1621,2023-07-04,Credit,ATM,9215
851,5740,2024-07-15,Debit,Cash,77443
852,5001,2023-10-09,Credit,ATM,30256
853,4804,2023-09-09,Credit,Card,75249
854,301,2023-11-04,Debit,Cash,75918
855,3039,2024-07-01,Debit,ATM,3425
856,7279,2024-02-15,Debit,IMPS,39605
857,6857,2023-09-23,Credit,ATM,64259
858,6245,2023-12-30,Debit,NEFT,57646
859,3541,2024-11-24,Credit,NEFT,99207
860,3023,2023-07-29,Credit,UPI,22497
861,711,2024-11-14,Debit,Card,81605
862,5664,2023-07-21,Debit,Card,11998
863,2458,2023-04-21,Credit,Card,56442
864,4813,2023-01-05,Credit,UPI,11667
865,2350,2024-02-01,Credit,ATM,86554
866,3771,2024-04-11,Debit,Cash,4820
867,5263,2024-07-13,Credit,ATM,76105
868,3075,2024-01-03,Debit,Cash,73598
869,6624,2023-07-09,Debit,NEFT,78301
870,1854,2023-09-05,Credit,Cash,28711
871,8452,2024-03-05,Debit,UPI,40478
872,3449,2024-03-14,Credit,UPI,73596
873,7148,2024-09-09,Credit,IMPS,66804
874,5466,2024-09-25,Debit,IMPS,16505
875,2681,2024-09-04,Credit,UPI,89573
876,5563,2023-01-04,Debit,IMPS,8892
877,2477,2023-04-05,Credit,UPI,33373
878,6054,2023-01-10,Debit,NEFT,17189
879,4498,2024-10-29,Credit,Cash,8496
880,2113,2024-08-28,Credit,Card,68436
881,718,2024-09-25,Credit,IMPS,83200
882,1148,2023-03-17,Credit,Cash,15627
883,5183,2023-11-19,Credit,Cash,69953
884,7641,2023-06-28,Credit,ATM,86184
885,1545,2024-06-18,Debit,Cash,37200
886,905,2024-07-02,Credit,UPI,14582
887,7110,2023-03-25,Debit,IMPS,16171
888,8403,2024-11-07,Credit,UPI,42209
889,3997,2023-12-31,Credit,IMPS,8984
890,4862,2023-03-25,Credit,IMPS,83619
891,2354,2023-06-11,Credit,Card,39772
892,2600,2024-01-10,Debit,IMPS,55814
893,1123,2024-04-21,Debit,Card,61364
894,1047,2023-03-24,Credit,ATM,8100
895,2360,2024-04-16,Debit,Card,78329
896,2470,2024-10-10,Debit,Card,33912
897,4061,2024-06-07,Credit,ATM,3485
898,959,2024-04-25,Debit,NEFT,54146
899,8146,2024-06-10,Debit,Card,31905
900,6398,2023-01-14,Credit,NEFT,8081
901,6460,2023-02-17,Credit,NEFT,1889
902,6145,2023-06-28,Debit,Card,48259
903,4565,2024-05-15,Debit,IMPS,27496
904,5855,2024-02-22,Debit,ATM,34436
905,4520,2023-07-21,Credit,NEFT,82096
906,8973,2024-04-10,Debit,NEFT,66436
907,7237,2024-01-14,Credit,NEFT,79126
908,2176,2023-11-26,Credit,IMPS,7574
909,7939,2024-08-15,Credit,UPI,94011
910,8727,2024-05-26,Debit,UPI,81531
911,1584,2024-08-16,Credit,ATM,54798
912,163,2023-09-28,Debit,UPI,3435
913,1936,2023-07-21,Debit,Cash,25482
914,2183,2024-09-05,Credit,UPI,19275
915,7636,2024-05-02,Debit,ATM,5543
916,4621,2024-04-24,Credit,IMPS,61611
917,7417,2024-02-29,Debit,IMPS,82570
918,578,2024-01-18,Credit,UPI,34132
919,8016,2024-11-15,Credit,ATM,514
920,1637,2023-02-25,Debit,ATM,10111
921,1042,2023-10-04,Credit,UPI,53970
922,3250,2023-11-06,Debit,NEFT,43363
923,252,2024-03-12,Debit,Card,21686
924,2410,2023-03-10,Debit,IMPS,75376
925,7292,2024-10-01,Credit,Cash,78541
926,7180,2024-07-11,Credit,ATM,58369
927,4469,2023-11-05,Debit,NEFT,15557
928,2214,2023-07-30,Credit,UPI,2277
929,6836,2023-07-05,Credit,NEFT,67854
930,3447,2024-11-21,Credit,ATM,1905
931,8531,2023-03-21,Credit,ATM,33433
932,1790,2024-05-29,Credit,NEFT,72328
933,2453,2024-07-27,Debit,Card,90582
934,2501,2024-05-10,Credit,Card,3301
935,2987,2023-04-29,Debit,Card,56536
936,6020,2024-03-07,Debit,Card,7230
937,742,2024-05-10,Debit,NEFT,74377
938,23,2024-09-03,Credit,IMPS,76407
939,6376,2023-12-16,Credit,IMPS,24459
940,2870,2024-01-05,Debit,ATM,44579
941,5398,2024-11-29,Debit,UPI,38008
942,6379,2023-10-30,Debit,Card,66388
943,788,2023-04-03,Debit,Card,68006
944,1030,2024-04-20,Debit,ATM,40508
945,1876,2024-02-08,Credit,NEFT,98375
946,5964,2024-08-27,Credit,UPI,26372
947,3347,2023-11-19,Credit,NEFT,7379
948,7252,2023-10-01,Credit,IMPS,50778
949,3541,2024-11-20,Credit,UPI,32763
950,2372,2024-04-01,Debit,Cash,43371
951,781,2023-09-16,Credit,UPI,87298
952,6346,2023-12-07,Credit,Cash,98559
953,3092,2024-08-09,Credit,Card,24899
954,3471,2023-08-29,Credit,UPI,46681
955,6192,2024-07-02,Debit,Cash,4096
956,5336,2023-02-20,Credit,ATM,25058
957,1930,2024-09-27,Debit,UPI,67508
958,5676,2024-01-12,Debit,IMPS,87551
959,5137,2023-05-26,Credit,NEFT,30167
960,762,2023-10-28,Debit,UPI,44190
961,6521,2024-01-27,Credit,ATM,88268
962,1696,2023-01-11,Debit,Card,54885
963,652,2023-12-18,Credit,IMPS,15244
964,3628,2024-01-26,Credit,Card,84983
965,4164,2023-05-31,Credit,IMPS,94039
966,77,2023-07-17,Credit,UPI,84481
967,1325,2023-11-04,Credit,UPI,39476
968,3932,2024-06-25,Credit,IMPS,22701
969,7313,2024-11-06,Debit,Cash,72681
970,7568,2023-04-07,Credit,UPI,66532
971,3704,2024-09-24,Credit,UPI,85660
972,8939,2024-02-02,Debit,NEFT,16228
973,3332,2024-05-08,Credit,NEFT,124
974,8608,2024-10-01,Credit,Cash,44730
975,2152,2024-08-03,Debit,NEFT,12674
976,6869,2023-11-16,Debit,ATM,73896
977,4906,2023-10-29,Credit,Card,84682
978,2209,2023-12-11,Debit,ATM,55095
979,8759,2024-10-17,Debit,UPI,29038
980,7781,2024-05-02,Debit,IMPS,85379
981,834,2023-08-16,Debit,NEFT,22167
982,2136,2024-06-22,Debit,IMPS,67323
983,6683,2024-11-16,Credit,Cash,44770
984,4616,2024-06-20,Credit,NEFT,53348
985,2699,2024-10-07,Credit,NEFT,80249
986,1236,2024-01-13,Credit,UPI,37211
987,8215,2024-07-11,Credit,ATM,41459
988,595,2023-09-05,Credit,ATM,54731
989,5629,2024-09-24,Credit,ATM,48428
990,4722,2023-01-27,Debit,ATM,57399
991,2391,2024-03-03,Credit,UPI,31933
992,5848,2023-03-06,Credit,ATM,2774
993,4612,2023-02-02,Debit,NEFT,46689
994,7112,2024-04-23,Credit,IMPS,28752
995,4011,2024-03-04,Credit,Card,75257
996,7231,2024-09-23,Debit,Card,98683
997,927,2023-04-17,Debit,Card,98241
998,341,2024-12-12,Credit,IMPS,10779
999,334,2024-04-12,Credit,ATM,31603
1000,2861,2023-04-16,Credit,ATM,69512
1001,5151,2024-05-03,Credit,Card,90078
1002,8034,2023-08-08,Debit,Cash,27678
1003,1570,2023-02-27,Debit,ATM,95402
1004,871,2023-04-02,Debit,IMPS,34553
1005,1872,2024-09-09,Debit,Card,66488
1006,7781,2023-02-25,Credit,IMPS,73819
1007,5206,2024-11-29,Debit,NEFT,29419
1008,4254,2023-09-22,Debit,Card,50866
1009,3079,2024-03-20,Debit,Card,29952
1010,3883,2024-10-30,Debit,IMPS,54466
1011,8074,2023-11-22,Debit,ATM,27977
1012,8562,2023-07-28,Credit,Cash,23949
1013,2928,2024-11-16,Debit,IMPS,19571
1014,5598,2024-09-08,Credit,NEFT,33743
1015,3231,2024-10-05,Credit,ATM,28726
1016,1001,2024-11-25,Credit,Card,62012
1017,2557,2024-05-22,Debit,NEFT,138
1018,5812,2024-04-06,Credit,IMPS,87712
1019,7604,2024-07-02,Debit,Cash,55147
1020,7751,2024-08-14,Debit,ATM,52341
1021,2837,2023-10-26,Debit,Card,36768
1022,8626,2024-12-09,Debit,Cash,10070
1023,2837,2024-10-04,Credit,IMPS,1025
1024,4985,2023-09-29,Debit,ATM,5130
1025,665,2024-07-11,Credit,NEFT,25482
1026,1481,2023-07-22,Credit,UPI,85152
1027,5168,2023-01-26,Credit,IMPS,93437
1028,2157,2024-07-09,Debit,UPI,18327
1029,4083,2024-02-28,Debit,NEFT,10998
1030,6011,2023-07-26,Credit,ATM,79103
1031,5126,2023-01-30,Credit,NEFT,9400
1032,1356,2024-01-23,Credit,ATM,62147
1033,5715,2024-10-02,Credit,NEFT,80430
1034,7602,2023-08-04,Credit,NEFT,81768
1035,2666,2023-03-16,Credit,Cash,76354
1036,6294,2024-04-07,Debit,IMPS,56942
1037,4982,2024-03-10,Credit,NEFT,10054
1038,2920,2024-05-30,Debit,UPI,83674
1039,8841,2024-09-05,Debit,Card,97161
1040,3656,2023-10-13,Debit,Card,86555
1041,4141,2023-11-20,Credit,NEFT,22858
1042,8176,2023-05-26,Debit,IMPS,28036
1043,211,2024-08-21,Debit,ATM,59013
1044,4458,2024-10-02,Debit,UPI,89596
1045,7737,2023-06-13,Credit,Card,86197
1046,3758,2023-02-21,Debit,UPI,81996
1047,2490,2024-09-12,Debit,IMPS,67065
1048,966,2024-12-27,Debit,NEFT,56837
1049,5692,2023-12-12,Credit,UPI,863
1050,2953,2023-07-10,Credit,IMPS,13078
1051,5047,2023-03-29,Credit,Card,57249
1052,1059,2023-04-27,Credit,UPI,37201
1053,7460,2024-08-14,Debit,ATM,35869
1054,4015,2023-10-09,Credit,Cash,92772
1055,4701,2023-10-29,Debit,IMPS,56165
1056,5509,2023-02-13,Credit,UPI,92363
1057,1600,2024-12-09,Credit,ATM,44673
1058,1040,2023-07-27,Credit,Cash,66969
1059,641,2024-09-28,Credit,NEFT,97942
1060,6288,2023-05-14,Credit,Card,78239
1061,3976,2023-07-21,Debit,NEFT,85443
1062,6118,2023-10-21,Debit,UPI,8863
1063,6273,2024-12-25,Debit,Cash,40975
1064,150,2024-05-10,Debit,UPI,96446
1065,8926,2023-12-23,Debit,NEFT,84857
1066,4557,2023-09-17,Debit,ATM,57413
1067,7105,2024-06-11,Credit,NEFT,51792
1068,5586,2023-10-04,Debit,ATM,20976
1069,3530,2024-01-27,Debit,IMPS,41033
1070,8831,2023-12-19,Debit,Card,47449
1071,7989,2024-01-05,Debit,UPI,38266
1072,79,2024-05-08,Credit,Card,75482
1073,7302,2023-08-10,Credit,NEFT,63659
1074,1010,2023-08-07,Debit,UPI,81399
1075,1019,2024-12-24,Debit,UPI,34086
1076,1163,2024-11-03,Credit,UPI,19665
1077,2984,2023-02-17,Debit,Cash,73677
1078,6100,2023-06-28,Credit,UPI,95280
1079,7786,2023-11-19,Debit,IMPS,86335
1080,6550,2024-06-20,Debit,UPI,26498
1081,1594,2024-05-18,Debit,UPI,73462
1082,330,2024-05-18,Credit,NEFT,57066
1083,3010,2024-09-17,Debit,UPI,69701
1084,7482,2024-08-17,Debit,ATM,16064
1085,6424,2024-12-16,Credit,IMPS,4097
1086,8538,2024-12-01,Debit,NEFT,40846
1087,4941,2023-02-11,Credit,UPI,85516
1088,6519,2024-11-28,Debit,UPI,67673
1089,2611,2024-10-14,Debit,Card,20424
1090,1740,2024-04-26,Credit,Card,90047
1091,2985,2023-04-15,Credit,ATM,31438
1092,1489,2024-01-25,Debit,UPI,55881
1093,1243,2023-03-14,Debit,NEFT,71256
1094,4605,2023-01-29,Credit,NEFT,68897
1095,2256,2024-12-19,Credit,ATM,43737
1096,3754,2024-04-05,Debit,NEFT,18326
1097,3428,2023-04-02,Credit,UPI,54366
1098,4496,2023-03-29,Debit,ATM,69080
1099,8187,2023-07-02,Credit,ATM,32288
1100,8777,2024-01-09,Debit,Card,98591
1101,6546,2023-09-01,Debit,ATM,10975
1102,722,2023-03-29,Debit,Card,42350
1103,8856,2024-04-17,Debit,IMPS,476
1104,7847,2024-12-29,Credit,ATM,47580
1105,6475,2024-02-22,Credit,NEFT,17594
1106,2417,2024-10-11,Debit,Cash,98314
1107,2734,2023-05-06,Credit,Card,51309
1108,1227,2024-07-30,Debit,NEFT,47247
1109,8450,2024-02-05,Credit,Cash,47783
1110,4424,2024-01-13,Credit,Cash,39461
1111,2453,2023-12-02,Debit,Cash,95845
1112,7321,2024-03-27,Debit,NEFT,45541
1113,6719,2023-10-23,Credit,NEFT,78328
1114,7255,2024-11-03,Debit,ATM,39246
1115,4400,2024-05-28,Debit,Card,47066
1116,244,2023-11-22,Credit,ATM,23559
1117,2762,2023-08-17,Credit,Card,27654
1118,3,2024-04-26,Credit,Cash,10750
1119,3452,2023-09-02,Debit,UPI,52312
1120,6242,2024-12-05,Debit,ATM,17793
1121,4697,2024-10-05,Debit,ATM,13553
1122,8537,2024-10-05,Credit,ATM,3797
1123,3055,2023-07-18,Credit,IMPS,19650
1124,7786,2023-06-20,Debit,NEFT,67375
1125,3995,2023-11-23,Credit,NEFT,29445
1126,5031,2023-05-23,Debit,ATM,6991
1127,920,2024-10-14,Credit,UPI,35141
1128,8072,2023-02-03,Credit,NEFT,74321
1129,7316,2023-01-21,Debit,IMPS,64535
1130,5204,2024-05-05,Credit,NEFT,47152
1131,2706,2024-08-19,Credit,UPI,77792
1132,470,2024-05-23,Credit,Card,43848
1133,3727,2023-08-30,Debit,ATM,52621
1134,1564,2024-05-04,Debit,Card,33055
1135,7263,2024-11-03,Credit,Card,42036
1136,5326,2023-02-04,Credit,Card,93421
1137,1975,2024-10-20,Credit,Card,58380
1138,2976,2023-02-07,Credit,UPI,34215
1139,4712,2023-06-27,Credit,UPI,69723
1140,1460,2023-02-18,Debit,Card,3883
1141,5376,2023-01-13,Credit,NEFT,17378
1142,1396,2024-10-20,Credit,ATM,73603
1143,7089,2024-01-29,Debit,Card,13960
1144,595,2024-02-07,Debit,Cash,80443
1145,8363,2023-12-23,Debit,IMPS,60801
1146,3748,2023-11-22,Credit,Cash,91057
1147,2298,2023-05-06,Credit,NEFT,92737
1148,7871,2024-07-23,Debit,NEFT,77604
1149,5519,2023-08-08,Debit,UPI,66139
1150,3256,2024-12-29,Credit,IMPS,39702
1151,1494,2023-04-20,Credit,ATM,96486
1152,8832,2024-08-23,Credit,NEFT,42113
1153,7093,2024-02-11,Debit,ATM,6948
1154,6514,2024-04-27,Debit,IMPS,66441
1155,6173,2023-10-06,Credit,Cash,5795
1156,1346,2024-10-10,Credit,NEFT,36711
1157,8099,2023-04-20,Debit,Card,95043
1158,5192,2024-06-10,Credit,UPI,76832
1159,5644,2023-10-20,Credit,Cash,47406
1160,7416,2023-12-20,Credit,Cash,35711
1161,5177,2023-01-21,Credit,IMPS,68096
1162,3440,2023-04-01,Debit,UPI,3154
1163,2587,2023-02-14,Credit,UPI,77647
1164,2237,2024-12-15,Credit,ATM,73369
1165,5551,2023-01-21,Credit,UPI,57600
1166,2085,2023-12-27,Debit,UPI,47016
1167,6739,2023-12-03,Credit,Card,32321
1168,3168,2023-09-13,Credit,IMPS,23680
1169,2556,2024-03-14,Debit,IMPS,59900
1170,7112,2024-04-24,Credit,Card,36127
1171,8032,2023-06-12,Credit,IMPS,43984
1172,7628,2023-07-21,Debit,Cash,23183
1173,142,2024-01-03,Credit,IMPS,13041
1174,2687,2024-01-06,Credit,NEFT,5699
1175,1926,2023-01-08,Debit,UPI,74886
1176,124,2023-08-14,Credit,Cash,87599
1177,8577,2024-04-23,Debit,ATM,31786
1178,336,2024-08-03,Credit,Cash,7695
1179,2057,2023-09-25,Debit,UPI,96655
1180,7239,2024-08-07,Debit,UPI,9324
1181,2134,2024-03-06,Credit,NEFT,80294
1182,247,2024-08-11,Credit,UPI,47247
1183,1431,2023-03-18,Debit,IMPS,41493
1184,626,2024-01-19,Credit,NEFT,65687
1185,8301,2023-04-18,Credit,ATM,84863
1186,152,2023-04-22,Debit,ATM,22952
1187,8868,2023-02-02,Debit,ATM,71642
1188,8463,2023-11-27,Credit,Cash,28593
1189,3434,2023-06-27,Debit,Cash,89825
1190,4850,2023-01-12,Credit,Card,18746
1191,5165,2024-10-09,Credit,NEFT,72350
1192,6451,2024-05-06,Credit,NEFT,5066
1193,3606,2023-07-08,Credit,Cash,91219
1194,4380,2023-11-07,Debit,UPI,91381
1195,2596,2024-04-29,Debit,IMPS,30531
1196,2872,2024-07-15,Credit,IMPS,52464
1197,7883,2023-08-21,Credit,IMPS,88867
1198,2223,2024-05-30,Debit,ATM,6395
1199,8420,2023-10-29,Debit,UPI,50248
1200,5945,2024-09-01,Debit,NEFT,60317
1201,383,2023-10-15,Credit,IMPS,94686
1202,8761,2024-11-17,Credit,Card,28134
